order_id,customer_id,order_date,status,shipping_address_id,coupon_id,subtotal,discount_amt,shipping_charges,tax_amt,total_amount,payment_status,delivery_date,warehouse_id,channel
130897,1206,"2024-11-08 02:13:00",Delivered,5933,,25221.66,6883.07,0.0,3300.95,21639.54,Paid,"2024-11-13 02:13:00",1,Website
130898,873,"2024-11-01 17:42:00",Delivered,3479,96,25629.88,3793.87,0.0,3930.48,25766.49,Paid,"2024-11-03 17:42:00",4,App
130899,857,"2024-11-26 14:34:00",Delivered,6947,,42797.47,2992.54,0.0,7164.89,46969.82,Paid,"2024-12-04 14:34:00",2,Website
130900,3739,"2024-11-16 15:58:00",Delivered,3419,9,3701.02,175.56,0.0,634.58,4160.04,Paid,"2024-11-24 15:58:00",6,App
130901,3119,"2024-11-22 13:18:00",Shipped,309,148,39902.66,2492.8,0.0,6733.77,44143.63,Paid,,1,App
130902,2636,"2024-11-26 14:02:00",Pending,7673,,75808.81,12763.33,0.0,11348.19,74393.67,Pending,,7,App
130903,2369,"2024-11-03 12:31:00",Delivered,6582,74,11516.89,2740.47,0.0,1579.76,10356.18,Paid,"2024-11-05 12:31:00",2,Website
130904,3692,"2024-11-05 03:34:00",Delivered,100,,10127.65,1664.02,0.0,1523.45,9987.08,Paid,"2024-11-09 03:34:00",10,"Mobile Web"
130905,1466,"2024-11-29 20:13:00",Cancelled,5827,,57324.7,5746.28,0.0,9284.12,60862.54,Failed,,10,App
130906,4560,"2024-11-13 14:23:00",Delivered,2739,,27801.83,4110.35,0.0,4264.47,27955.95,Paid,"2024-11-16 14:23:00",3,Website
130907,3840,"2024-11-20 22:33:00",Delivered,2461,,74696.43,3980.39,0.0,12728.89,83444.93,Paid,"2024-11-22 22:33:00",3,App
130908,2032,"2024-11-05 14:18:00",Delivered,3167,,55231.14,6547.21,0.0,8763.11,57447.04,Paid,"2024-11-10 14:18:00",5,App
130909,1563,"2024-11-11 12:15:00",Delivered,3105,,17108.1,1971.36,0.0,2724.61,17861.35,Paid,"2024-11-16 12:15:00",1,App
130910,2164,"2024-11-16 08:40:00",Shipped,4572,,39338.54,10120.74,0.0,5259.2,34477.0,Paid,,6,"Mobile Web"
130911,2603,"2024-11-29 05:18:00",Delivered,6354,,40994.83,9514.6,0.0,5666.44,37146.67,Paid,"2024-12-06 05:18:00",7,App
130912,433,"2024-11-28 12:46:00",Delivered,2569,169,8602.22,1080.42,0.0,1353.92,8875.72,Paid,"2024-12-01 12:46:00",8,App
130913,378,"2024-11-17 09:12:00",Delivered,2739,102,29864.66,6122.68,0.0,4273.56,28015.54,Paid,"2024-11-24 09:12:00",9,Website
130914,1422,"2024-11-17 19:40:00",Cancelled,3990,,39121.66,1831.6,0.0,6712.21,44002.27,Pending,,4,App
130915,2275,"2024-11-05 06:01:00",Delivered,4432,,31379.7,5282.52,0.0,4697.49,30794.67,Paid,"2024-11-07 06:01:00",1,App
130916,2120,"2024-11-12 06:57:00",Delivered,8225,,71999.07,18110.37,0.0,9699.97,63588.67,Paid,"2024-11-16 06:57:00",6,App
130917,2240,"2024-11-11 15:55:00",Returned,4246,91,65965.51,2728.49,0.0,11382.66,74619.68,Paid,,7,App
130918,161,"2024-11-10 10:14:00",Delivered,1868,189,53469.42,7550.79,0.0,8265.35,54183.98,Paid,"2024-11-12 10:14:00",2,App
130919,40,"2024-11-15 08:11:00",Returned,1710,,25675.42,5227.53,0.0,3680.62,24128.51,Paid,,9,App
130920,1344,"2024-11-05 09:57:00",Delivered,5800,,34657.27,7398.69,0.0,4906.54,32165.12,Paid,"2024-11-08 09:57:00",8,"Mobile Web"
130921,1399,"2024-11-07 13:49:00",Delivered,3497,,49579.36,2077.98,0.0,8550.25,56051.63,Paid,"2024-11-14 13:49:00",10,App
130922,3283,"2024-11-08 02:07:00",Returned,6963,120,31164.76,3688.75,0.0,4945.68,32421.69,Paid,,10,Website
130923,4178,"2024-11-02 22:48:00",Delivered,10006,,52060.71,13471.09,0.0,6946.13,45535.75,Paid,"2024-11-07 22:48:00",3,App
130924,1160,"2024-11-03 20:39:00",Shipped,1983,,59283.04,10077.47,0.0,8857.0,58062.57,Paid,,1,Website
130925,2399,"2024-11-15 22:24:00",Delivered,3734,,21581.15,4436.2,0.0,3086.09,20231.04,Paid,"2024-11-22 22:24:00",7,"Mobile Web"
130926,2942,"2024-11-12 08:55:00",Delivered,3168,,20639.05,2418.73,0.0,3279.66,21499.98,Paid,"2024-11-18 08:55:00",7,App
130927,3015,"2024-11-04 02:45:00",Confirmed,9027,,14753.28,1610.64,0.0,2365.68,15508.32,Pending,,3,Website
130928,4267,"2024-11-06 06:08:00",Cancelled,8030,,25234.44,88.27,0.0,4526.31,29672.48,Failed,,10,App
130929,3647,"2024-11-30 04:04:00",Delivered,4755,,5830.29,496.55,0.0,960.07,6293.81,Paid,"2024-12-05 04:04:00",2,Website
130930,2511,"2024-11-04 12:23:00",Delivered,9756,,31256.84,5745.32,0.0,4592.07,30103.59,Paid,"2024-11-12 12:23:00",8,Website
130931,3851,"2024-11-23 04:56:00",Shipped,3095,,19368.44,4510.63,0.0,2674.41,17532.22,Paid,,9,App
130932,3100,"2024-11-21 03:00:00",Delivered,2373,86,35038.81,449.28,0.0,6226.12,40815.65,Paid,"2024-11-29 03:00:00",7,App
130933,2427,"2024-11-04 16:19:00",Delivered,7571,,29823.74,1017.59,0.0,5185.11,33991.26,Paid,"2024-11-08 16:19:00",3,Website
130934,1298,"2024-11-08 15:50:00",Delivered,9924,,59415.66,10385.44,0.0,8825.44,57855.66,Paid,"2024-11-14 15:50:00",3,Website
130935,1920,"2024-11-24 03:51:00",Processing,7056,87,68764.79,7995.01,0.0,10938.56,71708.34,Pending,,4,App
130936,1155,"2024-11-29 03:54:00",Delivered,4493,,10060.75,103.86,0.0,1792.24,11749.13,Paid,"2024-12-05 03:54:00",5,App
130937,611,"2024-11-15 14:45:00",Delivered,9729,,50550.27,12329.9,0.0,6879.67,45100.04,Paid,"2024-11-22 14:45:00",9,App
130938,2719,"2024-11-05 03:29:00",Processing,6217,121,1650.53,2.78,0.0,296.59,1944.34,Pending,,9,App
130939,1028,"2024-11-20 10:27:00",Delivered,5880,,26898.58,2536.12,0.0,4385.24,28747.7,Paid,"2024-11-24 10:27:00",4,Website
130940,3797,"2024-11-10 09:41:00",Delivered,3941,125,3305.52,547.03,0.0,496.53,3255.02,Paid,"2024-11-17 09:41:00",1,App
130941,1533,"2024-11-08 13:52:00",Cancelled,6129,65,46300.51,7989.23,0.0,6896.03,45207.31,Pending,,10,"Mobile Web"
130942,660,"2024-11-09 14:23:00",Delivered,4052,,74551.63,8589.79,0.0,11873.13,77834.97,Paid,"2024-11-15 14:23:00",8,App
130943,4211,"2024-11-15 00:14:00",Delivered,1966,,13109.0,1788.26,0.0,2037.73,13358.47,Paid,"2024-11-19 00:14:00",4,App
130944,2063,"2024-11-08 06:11:00",Delivered,6915,33,37203.27,1818.84,0.0,6369.2,41753.63,Paid,"2024-11-12 06:11:00",5,Website
130945,161,"2024-11-05 18:52:00",Returned,5953,,21359.12,3547.41,0.0,3206.11,21017.82,Paid,,2,App
130946,4436,"2024-11-21 14:10:00",Cancelled,9285,,54070.52,9731.71,0.0,7980.99,52319.8,Pending,,3,App
130947,3979,"2024-11-19 09:45:00",Cancelled,6974,,71459.78,19509.04,0.0,9351.13,61301.87,Failed,,6,Website
130948,419,"2024-11-05 17:56:00",Shipped,5876,,68045.99,18876.55,0.0,8850.5,58019.94,Paid,,7,"Mobile Web"
130949,3812,"2024-11-24 04:30:00",Delivered,5270,2,57605.48,16438.96,0.0,7409.97,48576.49,Paid,"2024-11-26 04:30:00",1,Website
130950,106,"2024-11-03 15:25:00",Delivered,2655,,56272.6,8522.31,0.0,8595.05,56345.34,Paid,"2024-11-05 15:25:00",9,App
130951,2383,"2024-11-19 04:33:00",Delivered,4599,,25861.76,3316.21,0.0,4058.2,26603.75,Paid,"2024-11-22 04:33:00",8,App
130952,2710,"2024-11-24 19:21:00",Delivered,1369,,51346.47,1427.4,0.0,8985.43,58904.5,Paid,"2024-11-27 19:21:00",1,App
130953,83,"2024-11-20 09:28:00",Delivered,9351,,24338.4,2589.05,0.0,3914.88,25664.23,Paid,"2024-11-27 09:28:00",1,App
130954,441,"2024-11-29 01:44:00",Delivered,3314,119,12652.15,1272.25,0.0,2048.38,13428.28,Paid,"2024-12-04 01:44:00",4,App
130955,4185,"2024-11-05 21:49:00",Delivered,4754,,64611.3,2769.66,0.0,11131.5,72973.14,Paid,"2024-11-07 21:49:00",3,Website
130956,2851,"2024-11-11 04:24:00",Delivered,1529,,70296.43,11868.28,0.0,10517.07,68945.22,Paid,"2024-11-14 04:24:00",10,App
130957,2180,"2024-11-17 05:20:00",Delivered,6198,92,30665.93,2842.34,0.0,5008.25,32831.84,Paid,"2024-11-21 05:20:00",3,App
130958,3089,"2024-11-27 15:48:00",Cancelled,2637,164,53327.68,7568.8,0.0,8236.6,53995.48,Pending,,10,App
130959,4472,"2024-11-08 20:57:00",Delivered,8614,72,25781.53,5785.23,0.0,3599.33,23595.63,Paid,"2024-11-16 20:57:00",5,App
130960,1462,"2024-11-08 00:36:00",Delivered,683,,6524.96,1233.77,0.0,952.41,6243.6,Paid,"2024-11-13 00:36:00",7,App
130961,1660,"2024-11-22 15:11:00",Cancelled,655,,76476.69,10874.61,0.0,11808.37,77410.45,Pending,,7,App
130962,927,"2024-11-28 18:23:00",Delivered,9304,91,58738.76,2755.07,0.0,10077.06,66060.75,Paid,"2024-12-06 18:23:00",3,App
130963,4678,"2024-11-18 15:00:00",Delivered,5610,,40328.01,2463.44,0.0,6815.62,44680.19,Paid,"2024-11-25 15:00:00",8,Website
130964,2425,"2024-11-29 18:24:00",Processing,8198,,27683.81,7982.73,0.0,3546.19,23247.27,Pending,,10,App
130965,209,"2024-11-29 22:04:00",Delivered,2098,,14767.81,3264.66,0.0,2070.57,13573.72,Paid,"2024-12-07 22:04:00",4,App
130966,332,"2024-11-22 16:07:00",Shipped,1108,,31834.27,6268.53,0.0,4601.83,30167.57,Paid,,1,App
130967,4937,"2024-11-01 23:45:00",Delivered,7278,135,30565.64,8965.25,0.0,3888.07,25488.46,Paid,"2024-11-09 23:45:00",8,App
130968,657,"2024-11-25 17:29:00",Returned,2583,22,8987.53,416.74,0.0,1542.74,10113.53,Paid,,1,App
130969,1365,"2024-11-03 14:01:00",Delivered,5994,,21015.8,5741.72,0.0,2749.33,18023.41,Paid,"2024-11-09 14:01:00",10,Website
130970,3717,"2024-11-01 04:12:00",Cancelled,6974,,77287.89,14975.42,0.0,11216.24,73528.71,Failed,,8,App
130971,966,"2024-11-07 19:36:00",Delivered,1716,,54336.09,11695.83,0.0,7675.25,50315.51,Paid,"2024-11-12 19:36:00",10,App
130972,1990,"2024-11-26 04:52:00",Returned,5047,,50463.13,10221.51,0.0,7243.49,47485.11,Paid,,3,App
130973,1841,"2024-11-26 10:36:00",Cancelled,2219,,62193.01,17427.86,0.0,8057.73,52822.88,Pending,,10,"Mobile Web"
130974,374,"2024-11-06 07:39:00",Delivered,9626,,3917.49,118.82,0.0,683.76,4482.43,Paid,"2024-11-13 07:39:00",10,Website
130975,2154,"2024-11-24 10:07:00",Delivered,3976,132,69470.82,17956.43,0.0,9272.59,60786.98,Paid,"2024-12-02 10:07:00",3,App
130976,1125,"2024-11-28 12:39:00",Delivered,7751,71,17658.47,675.73,0.0,3056.89,20039.63,Paid,"2024-11-30 12:39:00",5,Website
130977,343,"2024-11-15 04:35:00",Delivered,6330,,41034.56,10356.39,0.0,5522.07,36200.24,Paid,"2024-11-17 04:35:00",7,Website
130978,2330,"2024-11-21 20:55:00",Delivered,4317,132,62557.84,15716.7,0.0,8431.41,55272.55,Paid,"2024-11-29 20:55:00",1,"Mobile Web"
130979,514,"2024-11-20 05:58:00",Shipped,9311,198,2148.45,399.85,0.0,314.75,2063.35,Paid,,2,Website
130980,339,"2024-11-11 21:37:00",Delivered,7826,,77773.11,2223.61,0.0,13598.91,89148.41,Paid,"2024-11-17 21:37:00",5,App
130981,543,"2024-11-17 22:38:00",Delivered,854,1,29855.6,3167.83,0.0,4803.8,31491.57,Paid,"2024-11-23 22:38:00",7,App
130982,1331,"2024-11-23 06:00:00",Delivered,4709,,36675.3,10992.19,0.0,4622.96,30306.07,Paid,"2024-11-30 06:00:00",1,Website
130983,2940,"2024-11-26 11:05:00",Delivered,3932,,25209.59,1851.44,0.0,4204.47,27562.62,Paid,"2024-11-30 11:05:00",8,Website
130984,4685,"2024-11-29 21:27:00",Delivered,3539,52,13203.41,2410.41,0.0,1942.74,12735.74,Paid,"2024-12-07 21:27:00",10,App
130985,1568,"2024-11-22 05:46:00",Delivered,1211,,35538.88,6645.2,0.0,5200.86,34094.54,Paid,"2024-11-28 05:46:00",8,App
130986,260,"2024-11-28 16:41:00",Delivered,6325,100,79416.94,8158.03,0.0,12826.6,84085.51,Paid,"2024-12-03 16:41:00",8,Website
130987,1473,"2024-11-28 05:46:00",Delivered,6681,,13546.74,1129.69,0.0,2235.07,14652.12,Paid,"2024-12-01 05:46:00",6,"Mobile Web"
130988,3657,"2024-11-18 09:43:00",Delivered,293,,43419.39,10403.01,0.0,5942.95,38959.33,Paid,"2024-11-26 09:43:00",10,"Mobile Web"
130989,2713,"2024-11-30 20:14:00",Delivered,1965,,20216.74,663.08,0.0,3519.66,23073.32,Paid,"2024-12-06 20:14:00",6,"Mobile Web"
130990,1924,"2024-11-14 07:50:00",Delivered,4184,,28874.55,725.81,0.0,5066.77,33215.51,Paid,"2024-11-21 07:50:00",9,"Mobile Web"
130991,1922,"2024-11-11 19:41:00",Delivered,2780,,43334.06,2159.29,0.0,7411.46,48586.23,Paid,"2024-11-16 19:41:00",9,App
130992,2930,"2024-11-08 02:40:00",Delivered,1313,,59225.38,13772.98,0.0,8181.43,53633.83,Paid,"2024-11-14 02:40:00",2,App
130993,3781,"2024-11-18 03:44:00",Delivered,353,63,61977.31,12570.05,0.0,8893.31,58300.57,Paid,"2024-11-22 03:44:00",4,Website
130994,483,"2024-11-26 09:05:00",Delivered,322,,9134.21,566.54,0.0,1542.18,10109.85,Paid,"2024-12-04 09:05:00",2,App
130995,1108,"2024-11-29 08:11:00",Delivered,339,11,71817.21,8733.0,0.0,11355.16,74439.37,Paid,"2024-12-03 08:11:00",10,App
130996,2470,"2024-11-13 19:53:00",Delivered,3426,92,6224.52,339.33,0.0,1059.33,6944.52,Paid,"2024-11-15 19:53:00",8,Website
130997,863,"2024-11-11 07:40:00",Delivered,1314,18,68498.87,13378.47,0.0,9921.67,65042.07,Paid,"2024-11-16 07:40:00",9,App
130998,4743,"2024-11-19 17:17:00",Delivered,5264,,75047.81,5161.17,0.0,12579.6,82466.24,Paid,"2024-11-25 17:17:00",8,"Mobile Web"
130999,663,"2024-11-17 12:13:00",Cancelled,2481,,31103.3,6608.09,0.0,4409.14,28904.35,Failed,,10,App
131000,2212,"2024-11-15 09:37:00",Delivered,6604,,40954.11,2375.47,0.0,6944.16,45522.8,Paid,"2024-11-21 09:37:00",6,App
131001,1841,"2024-11-08 06:00:00",Confirmed,6525,,66871.62,11807.7,0.0,9911.51,64975.43,Pending,,4,App
131002,2868,"2024-11-11 16:07:00",Delivered,6616,,40210.18,7351.93,0.0,5914.48,38772.73,Paid,"2024-11-16 16:07:00",6,App
131003,2449,"2024-11-13 08:20:00",Cancelled,1082,,65834.07,5000.23,0.0,10950.09,71783.93,Pending,,2,App
131004,904,"2024-11-08 13:55:00",Pending,8774,,75020.92,7250.06,0.0,12198.75,79969.61,Pending,,2,"Mobile Web"
131005,1850,"2024-11-04 22:12:00",Delivered,613,,39320.92,10546.25,0.0,5179.44,33954.11,Paid,"2024-11-07 22:12:00",10,App
131006,2869,"2024-11-24 03:36:00",Delivered,165,,61099.94,12286.46,0.0,8786.43,57599.91,Paid,"2024-12-02 03:36:00",4,App
131007,729,"2024-11-01 03:41:00",Delivered,5841,176,48798.76,5782.06,0.0,7743.01,50759.71,Paid,"2024-11-03 03:41:00",9,App
131008,3973,"2024-11-05 00:05:00",Delivered,2121,1,52841.68,488.16,0.0,9423.63,61777.15,Paid,"2024-11-09 00:05:00",8,App
131009,565,"2024-11-12 13:40:00",Delivered,5932,,7746.0,1496.0,0.0,1125.0,7375.0,Paid,"2024-11-15 13:40:00",9,App
131010,3145,"2024-11-06 07:13:00",Delivered,6058,,43233.66,7988.6,0.0,6344.11,41589.17,Paid,"2024-11-08 07:13:00",5,App
131011,3462,"2024-11-06 22:25:00",Delivered,8966,,34776.97,8258.27,0.0,4773.37,31292.07,Paid,"2024-11-12 22:25:00",8,"Mobile Web"
131012,4236,"2024-11-10 00:09:00",Delivered,1379,,2110.46,398.46,0.0,308.16,2020.16,Paid,"2024-11-17 00:09:00",7,App
131013,2440,"2024-11-27 09:26:00",Delivered,4554,127,50253.13,4297.18,0.0,8272.07,54228.02,Paid,"2024-11-29 09:26:00",8,App
131014,3892,"2024-11-26 19:00:00",Delivered,5515,,40811.56,10175.07,0.0,5514.57,36151.06,Paid,"2024-12-01 19:00:00",5,"Mobile Web"
131015,3525,"2024-11-13 03:54:00",Delivered,1306,,69987.09,14024.63,0.0,10073.24,66035.7,Paid,"2024-11-15 03:54:00",3,App
131016,2865,"2024-11-28 18:47:00",Delivered,7343,171,5052.25,1514.56,0.0,636.78,4174.47,Paid,"2024-12-02 18:47:00",5,Website
131017,4414,"2024-11-09 12:03:00",Delivered,5021,,64717.41,1283.26,0.0,11418.15,74852.3,Paid,"2024-11-13 12:03:00",8,App
131018,2731,"2024-11-13 15:37:00",Delivered,3813,57,38047.13,4321.84,0.0,6070.55,39795.84,Paid,"2024-11-17 15:37:00",5,App
131019,191,"2024-11-01 07:34:00",Returned,143,147,29333.22,2132.86,0.0,4896.06,32096.42,Paid,,6,Website
131020,79,"2024-11-04 02:28:00",Delivered,4290,139,35752.14,5605.34,0.0,5426.42,35573.22,Paid,"2024-11-10 02:28:00",7,App
131021,1357,"2024-11-22 07:25:00",Cancelled,185,,17135.71,3333.3,0.0,2484.43,16286.84,Pending,,3,Website
131022,2079,"2024-11-17 08:11:00",Delivered,6231,,50892.77,2613.92,0.0,8690.19,56969.04,Paid,"2024-11-25 08:11:00",7,Website
131023,2028,"2024-11-16 10:21:00",Delivered,2125,,59042.15,16308.08,0.0,7692.13,50426.2,Paid,"2024-11-18 10:21:00",3,App
131024,4834,"2024-11-03 13:48:00",Delivered,9558,,44898.09,5212.32,0.0,7143.44,46829.21,Paid,"2024-11-09 13:48:00",6,App
131025,4833,"2024-11-10 14:52:00",Delivered,5110,,63387.72,17979.83,0.0,8173.42,53581.31,Paid,"2024-11-15 14:52:00",3,"Mobile Web"
131026,1367,"2024-11-05 02:39:00",Delivered,6519,156,72231.1,1633.96,0.0,12707.49,83304.63,Paid,"2024-11-12 02:39:00",2,App
131027,3150,"2024-11-22 20:57:00",Cancelled,5157,,44777.56,4429.24,0.0,7262.7,47611.02,Failed,,8,App
131028,38,"2024-11-12 07:55:00",Returned,7887,,3919.64,144.46,0.0,679.53,4454.71,Paid,,9,Website
131029,1397,"2024-11-26 01:57:00",Delivered,7590,134,70677.62,16654.18,0.0,9724.22,63747.66,Paid,"2024-12-04 01:57:00",10,"Mobile Web"
131030,2042,"2024-11-17 13:48:00",Delivered,740,74,28520.43,6377.86,0.0,3985.66,26128.23,Paid,"2024-11-25 13:48:00",7,"Mobile Web"
131031,4608,"2024-11-17 21:06:00",Delivered,274,,50420.06,3902.36,0.0,8373.19,54890.89,Paid,"2024-11-23 21:06:00",9,"Mobile Web"
131032,1430,"2024-11-03 16:25:00",Shipped,3016,12,6913.84,2003.99,0.0,883.77,5793.62,Paid,,8,App
131033,1418,"2024-11-29 22:53:00",Delivered,8137,,55985.0,15372.19,0.0,7310.31,47923.12,Paid,"2024-12-02 22:53:00",4,App
131034,831,"2024-11-12 03:22:00",Delivered,7426,,65013.91,9308.43,0.0,10026.99,65732.47,Paid,"2024-11-15 03:22:00",6,"Mobile Web"
131035,987,"2024-11-29 15:22:00",Confirmed,4944,91,12452.69,888.72,0.0,2081.51,13645.48,Pending,,1,App
131036,2812,"2024-11-11 20:29:00",Delivered,8461,,16076.69,1945.17,0.0,2543.67,16675.19,Paid,"2024-11-15 20:29:00",9,App
131037,4827,"2024-11-01 13:17:00",Delivered,7363,74,21819.84,5333.08,0.0,2967.62,19454.38,Paid,"2024-11-03 13:17:00",3,App
131038,2988,"2024-11-04 13:10:00",Delivered,9043,196,66826.72,628.34,0.0,11915.71,78114.09,Paid,"2024-11-07 13:10:00",4,App
131039,799,"2024-11-07 10:36:00",Delivered,2497,,13869.84,1453.83,0.0,2234.88,14650.89,Paid,"2024-11-11 10:36:00",4,App
131040,1876,"2024-11-25 08:13:00",Delivered,9256,,13813.93,2431.66,0.0,2048.81,13431.08,Paid,"2024-11-29 08:13:00",8,App
131041,2842,"2024-11-22 01:13:00",Delivered,323,80,51782.29,5632.46,0.0,8306.97,54456.8,Paid,"2024-11-25 01:13:00",7,App
131042,3801,"2024-11-28 02:39:00",Delivered,3723,161,26239.63,4393.82,0.0,3932.25,25778.06,Paid,"2024-12-06 02:39:00",2,App
131043,2767,"2024-11-11 12:10:00",Cancelled,467,190,42373.94,8176.88,0.0,6155.47,40352.53,Pending,,9,"Mobile Web"
131044,4023,"2024-11-11 05:58:00",Delivered,3373,,65728.84,16246.57,0.0,8906.81,58389.08,Paid,"2024-11-19 05:58:00",10,Website
131045,12,"2024-11-05 06:06:00",Delivered,1357,,50778.34,10012.41,0.0,7337.87,48103.8,Paid,"2024-11-07 06:06:00",1,Website
131046,2769,"2024-11-21 22:42:00",Delivered,6698,,37510.66,10314.88,0.0,4895.24,32091.02,Paid,"2024-11-27 22:42:00",9,App
131047,4076,"2024-11-09 20:28:00",Delivered,2494,178,69359.63,18.11,0.0,12481.47,81822.99,Paid,"2024-11-11 20:28:00",4,App
131048,2919,"2024-11-05 00:26:00",Delivered,8743,100,29393.6,7603.95,0.0,3922.14,25711.79,Paid,"2024-11-07 00:26:00",5,App
131049,1459,"2024-11-08 18:06:00",Shipped,5289,55,63813.01,15927.39,0.0,8619.41,56505.03,Paid,,4,Website
131050,4909,"2024-11-01 05:01:00",Shipped,4925,,63768.22,15490.75,0.0,8689.94,56967.41,Paid,,2,App
131051,1594,"2024-11-29 07:39:00",Delivered,6835,,40402.98,11162.82,0.0,5263.23,34503.39,Paid,"2024-12-06 07:39:00",10,Website
131052,2326,"2024-11-06 12:29:00",Delivered,3370,139,71115.51,3421.27,0.0,12184.96,79879.2,Paid,"2024-11-13 12:29:00",3,App
131053,4051,"2024-11-23 09:03:00",Delivered,9970,73,35282.85,6430.48,0.0,5193.43,34045.8,Paid,"2024-11-30 09:03:00",1,"Mobile Web"
131054,803,"2024-11-22 19:09:00",Delivered,2729,,20087.99,3576.65,0.0,2972.04,19483.38,Paid,"2024-11-24 19:09:00",4,App
131055,4075,"2024-11-30 19:43:00",Shipped,7359,84,31159.76,3185.1,0.0,5035.44,33010.1,Paid,,5,App
131056,4827,"2024-11-17 07:22:00",Delivered,7328,,23612.26,3878.27,0.0,3552.12,23286.11,Paid,"2024-11-19 07:22:00",2,App
131057,3510,"2024-11-22 10:38:00",Delivered,5069,77,10024.89,2203.96,0.0,1407.77,9228.7,Paid,"2024-11-26 10:38:00",6,Website
131058,3533,"2024-11-26 21:46:00",Delivered,5584,,43726.41,3797.19,0.0,7187.26,47116.48,Paid,"2024-12-04 21:46:00",4,App
131059,4950,"2024-11-13 15:08:00",Delivered,5865,,6710.19,27.03,0.0,1202.97,7886.13,Paid,"2024-11-17 15:08:00",6,App
131060,1048,"2024-11-18 07:47:00",Delivered,4780,48,61912.42,17963.25,0.0,7910.85,51860.02,Paid,"2024-11-22 07:47:00",7,"Mobile Web"
131061,2054,"2024-11-17 02:46:00",Delivered,2388,43,44932.03,8981.52,0.0,6471.09,42421.6,Paid,"2024-11-25 02:46:00",5,"Mobile Web"
131062,3834,"2024-11-13 02:28:00",Delivered,972,,74687.31,7715.39,0.0,12054.95,79026.87,Paid,"2024-11-19 02:28:00",3,Website
131063,2837,"2024-11-07 07:37:00",Cancelled,4053,,31598.89,6142.29,0.0,4582.19,30038.79,Pending,,10,Website
131064,2834,"2024-11-23 21:26:00",Delivered,4225,,58956.59,5850.0,0.0,9559.19,62665.78,Paid,"2024-12-01 21:26:00",4,"Mobile Web"
131065,344,"2024-11-11 23:04:00",Shipped,6645,,15315.69,302.37,0.0,2702.4,17715.72,Paid,,7,App
131066,2723,"2024-11-07 05:19:00",Cancelled,3902,135,79983.81,9365.61,0.0,12711.28,83329.48,Pending,,6,"Mobile Web"
131067,4194,"2024-11-14 01:06:00",Delivered,7091,,69130.83,1322.65,0.0,12205.47,80013.65,Paid,"2024-11-18 01:06:00",5,App
131068,601,"2024-11-18 11:30:00",Shipped,7105,,63155.79,16333.66,0.0,8427.98,55250.11,Paid,,3,App
131069,3,"2024-11-09 22:08:00",Confirmed,1994,,72484.14,8521.13,0.0,11513.34,75476.35,Pending,,6,"Mobile Web"
131070,1257,"2024-11-09 19:21:00",Delivered,764,,23335.48,47.04,0.0,4191.92,27480.36,Paid,"2024-11-16 19:21:00",1,App
131071,3517,"2024-11-21 03:13:00",Delivered,3007,103,41703.5,250.98,0.0,7461.45,48913.97,Paid,"2024-11-29 03:13:00",6,Website
131072,3652,"2024-11-03 00:05:00",Delivered,466,,33922.72,8046.34,0.0,4657.75,30534.13,Paid,"2024-11-11 00:05:00",2,App
131073,3103,"2024-11-04 23:32:00",Delivered,5980,58,36488.13,1300.75,0.0,6333.73,41521.11,Paid,"2024-11-12 23:32:00",3,"Mobile Web"
131074,2582,"2024-11-12 21:08:00",Delivered,2629,,16676.96,3506.93,0.0,2370.61,15540.64,Paid,"2024-11-14 21:08:00",7,App
131075,4323,"2024-11-20 20:34:00",Processing,6489,191,28359.77,7166.89,0.0,3814.72,25007.6,Pending,,7,"Mobile Web"
131076,10,"2024-11-01 21:29:00",Delivered,973,,14161.91,3185.44,0.0,1975.76,12952.23,Paid,"2024-11-05 21:29:00",2,Website
131077,1086,"2024-11-02 10:52:00",Delivered,4284,,30117.7,7930.64,0.0,3993.67,26180.73,Paid,"2024-11-04 10:52:00",5,Website
131078,517,"2024-11-17 02:55:00",Shipped,2723,,36298.81,1047.52,0.0,6345.23,41596.52,Paid,,7,"Mobile Web"
131079,4489,"2024-11-11 02:32:00",Returned,914,96,73587.52,6763.2,0.0,12028.38,78852.7,Paid,,3,Website
131080,4816,"2024-11-07 01:19:00",Delivered,9417,159,72595.23,1692.89,0.0,12762.42,83664.76,Paid,"2024-11-13 01:19:00",5,"Mobile Web"
131081,137,"2024-11-29 17:52:00",Delivered,6212,,21940.57,5335.0,0.0,2989.0,19594.57,Paid,"2024-12-05 17:52:00",3,App
131082,1529,"2024-11-05 19:26:00",Confirmed,7036,7,13148.16,221.85,0.0,2326.74,15253.05,Pending,,3,Website
131083,1055,"2024-11-08 09:37:00",Delivered,2485,,76559.11,9705.75,0.0,12033.6,78886.96,Paid,"2024-11-12 09:37:00",7,App
131084,3167,"2024-11-15 21:01:00",Delivered,5208,,29473.96,6608.26,0.0,4115.83,26981.53,Paid,"2024-11-23 21:01:00",6,App
131085,4109,"2024-11-15 03:47:00",Pending,1100,,19360.22,2607.4,0.0,3015.51,19768.33,Pending,,9,Website
131086,3703,"2024-11-27 13:17:00",Delivered,860,,76239.21,20435.88,0.0,10044.6,65847.93,Paid,"2024-12-01 13:17:00",2,"Mobile Web"
131087,4461,"2024-11-22 06:44:00",Shipped,4573,73,73675.58,2153.43,0.0,12873.99,84396.14,Paid,,8,App
